"ACCIDENT_NO","SURFACE_COND","Surface Cond Desc","SURFACE_COND_SEQ"
"52002022977 ","2","Wet","1"
"52002022980 ","1","Dry","1"
"52002022994 ","1","Dry","1"
"52002023012 ","2","Wet","1"
"52002023089 ","1","Dry","1"
"52002023144 ","2","Wet","1"
"52002023146 ","1","Dry","1"
"52002023148 ","1","Dry","1"
"52002023149 ","2","Wet","1"
"52002023153 ","1","Dry","1"
"52002023158 ","1","Dry","1"
"52002023245 ","3","Muddy","1"
"52002023254 ","2","Wet","1"
"52002023256 ","2","Wet","1"
"52002023259 ","2","Wet","1"
"52002023262 ","1","Dry","1"
"52002023265 ","2","Wet","1"
"52002023272 ","2","Wet","1"
"52002023276 ","2","Wet","1"
"52002023279 ","1","Dry","1"
"52002023282 ","2","Wet","1"
"52002023285 ","2","Wet","1"
"52002023290 ","1","Dry","1"
"52002023297 ","1","Dry","1"
"52002023302 ","1","Dry","1"
"52002023304 ","1","Dry","1"
"52002023309 ","2","Wet","1"
"52002023310 ","2","Wet","1"
"52002023311 ","9","Unknown","1"
"52002023315 ","1","Dry","1"
"52002023319 ","1","Dry","1"
"52002023324 ","2","Wet","1"
"52002023328 ","1","Dry","1"
"52002023330 ","1","Dry","1"
"52002023332 ","1","Dry","1"
"52002023347 ","2","Wet","1"
"52002023351 ","2","Wet","1"
"52002023358 ","1","Dry","1"
"52002023403 ","2","Wet","1"
"52002023412 ","2","Wet","1"
"52002023428 ","2","Wet","1"
"52002023443 ","1","Dry","1"
"52002023444 ","1","Dry","1"
"52002023447 ","2","Wet","1"
"52002023487 ","1","Dry","1"
"52002023488 ","2","Wet","1"
"52002023496 ","1","Dry","1"
"52002023501 ","1","Dry","1"
"52002023512 ","1","Dry","1"
"52002023515 ","2","Wet","1"
"52002023523 ","2","Wet","1"
"52002023559 ","1","Dry","1"
"52002023580 ","2","Wet","1"
"52002023582 ","1","Dry","1"
"52002023597 ","1","Dry","1"
"52002023745 ","1","Dry","1"
"52002023746 ","2","Wet","1"
"52002023748 ","2","Wet","1"
"52002023750 ","1","Dry","1"
"52002023753 ","2","Wet","1"
"52002023755 ","1","Dry","1"
"52002023757 ","1","Dry","1"
"52002023760 ","1","Dry","1"
"52002023764 ","1","Dry","1"
"52002023765 ","1","Dry","1"
"52002023766 ","2","Wet","1"
"52002023770 ","1","Dry","1"
"52002023773 ","2","Wet","1"
"52002023889 ","1","Dry","1"
"52002023890 ","2","Wet","1"
"52002023894 ","1","Dry","1"
"52002023895 ","2","Wet","1"
"52002023896 ","1","Dry","1"
"52002023897 ","1","Dry","1"
"52002023899 ","1","Dry","1"
"52002023900 ","2","Wet","1"
"52002023902 ","1","Dry","1"
"52002023903 ","1","Dry","1"
"52002023904 ","1","Dry","1"
"52002023909 ","1","Dry","1"
"52002023916 ","1","Dry","1"
"52002023917 ","1","Dry","1"
"52002023921 ","1","Dry","1"
"52002023922 ","1","Dry","1"
"52002023937 ","1","Dry","1"
"52002023937 ","2","Wet","2"
"52002023939 ","2","Wet","1"
"52002023992 ","1","Dry","1"
"52002024051 ","1","Dry","1"
"52002024053 ","1","Dry","1"
"52002024066 ","1","Dry","1"
"52002024110 ","1","Dry","1"
"52002024113 ","2","Wet","1"
"52002024121 ","1","Dry","1"
"52002024124 ","1","Dry","1"
"52002024151 ","1","Dry","1"
"52002024162 ","2","Wet","1"
"52002024206 ","1","Dry","1"
"52002024209 ","1","Dry","1"
"52002024211 ","1","Dry","1"
"52002024215 ","1","Dry","1"
"52002024223 ","1","Dry","1"
"52002024225 ","1","Dry","1"
"52002024229 ","1","Dry","1"
"52002024231 ","1","Dry","1"
"52002024257 ","1","Dry","1"
"52002024262 ","1","Dry","1"
"52002024390 ","2","Wet","1"
"52002024404 ","1","Dry","1"
"52002024404 ","2","Wet","2"
"52002024407 ","1","Dry","1"
"52002024414 ","1","Dry","1"
"52002024419 ","2","Wet","1"
"52002024432 ","1","Dry","1"
"52002024443 ","1","Dry","1"
"52002024456 ","2","Wet","1"
"52002024492 ","1","Dry","1"
"52002024582 ","1","Dry","1"
"52002024585 ","2","Wet","1"
"52002024591 ","2","Wet","1"
"52002024591 ","3","Muddy","2"
"52002024602 ","1","Dry","1"
"52002024604 ","2","Wet","1"
"52002024605 ","1","Dry","1"
"52002024606 ","1","Dry","1"
"52002024614 ","2","Wet","1"
"52002024616 ","1","Dry","1"
"52002024617 ","1","Dry","1"
"52002024618 ","1","Dry","1"
"52002024757 ","2","Wet","1"
"52002024764 ","1","Dry","1"
"52002024769 ","2","Wet","1"
"52002024791 ","1","Dry","1"
"52002024795 ","1","Dry","1"
"52002024807 ","1","Dry","1"
"52002024816 ","2","Wet","1"
"52002024827 ","1","Dry","1"
"52002024828 ","1","Dry","1"
"52002024830 ","1","Dry","1"
"52002024835 ","1","Dry","1"
"52002024837 ","1","Dry","1"
"52002024839 ","1","Dry","1"
"52002024842 ","2","Wet","1"
"52002024845 ","1","Dry","1"
"52002024880 ","1","Dry","1"
"52002024899 ","1","Dry","1"
"52002024902 ","1","Dry","1"
"52002024906 ","1","Dry","1"
"52002024910 ","1","Dry","1"
"52002024911 ","1","Dry","1"
"52002024921 ","2","Wet","1"
"52002024922 ","1","Dry","1"
"52002024926 ","1","Dry","1"
"52002024928 ","2","Wet","1"
"52002024929 ","1","Dry","1"
"52002024933 ","2","Wet","1"
"52002025018 ","2","Wet","1"
"52002025039 ","2","Wet","1"
"52002025040 ","1","Dry","1"
"52002025046 ","1","Dry","1"
"52002025047 ","2","Wet","1"
"52002025053 ","1","Dry","1"
"52002025065 ","1","Dry","1"
"52002025067 ","1","Dry","1"
"52002025073 ","2","Wet","1"
"52002025155 ","1","Dry","1"
"52002025211 ","1","Dry","1"
"52002025214 ","1","Dry","1"
"52002025217 ","1","Dry","1"
"52002025230 ","2","Wet","1"
"52002025259 ","2","Wet","1"
"52002025263 ","1","Dry","1"
"52002025266 ","1","Dry","1"
"52002025268 ","1","Dry","1"
"52002025276 ","1","Dry","1"
"52002025277 ","1","Dry","1"
"52002025280 ","1","Dry","1"
"52002025283 ","9","Unknown","1"
"52002025296 ","1","Dry","1"
"52002025302 ","1","Dry","1"
"52002025319 ","1","Dry","1"
"52002025329 ","1","Dry","1"
"52002025392 ","2","Wet","1"
"52002025459 ","1","Dry","1"
"52002025465 ","1","Dry","1"
"52002025475 ","2","Wet","1"
"52002025476 ","1","Dry","1"
"52002025477 ","2","Wet","1"
"52002025478 ","1","Dry","1"
"52002025479 ","1","Dry","1"
"52002025480 ","1","Dry","1"
"52002025482 ","1","Dry","1"
"52002025486 ","1","Dry","1"
"52002025487 ","1","Dry","1"
"52002025489 ","1","Dry","1"
"52002025493 ","1","Dry","1"
"52002025498 ","2","Wet","1"
"52002025498 ","3","Muddy","2"
"52002025500 ","1","Dry","1"
"52002025504 ","1","Dry","1"
"52002025627 ","1","Dry","1"
"52002025645 ","1","Dry","1"
"52002025656 ","1","Dry","1"
"52002025657 ","1","Dry","1"
"52002025659 ","2","Wet","1"
"52002025663 ","2","Wet","1"
"52002025664 ","1","Dry","1"
"52002025667 ","2","Wet","1"
"52002025668 ","1","Dry","1"
"52002025672 ","1","Dry","1"
"52002025674 ","1","Dry","1"
"52002025675 ","2","Wet","1"
"52002025676 ","1","Dry","1"
"52002025677 ","1","Dry","1"
"52002025683 ","1","Dry","1"
"52002025685 ","2","Wet","1"
"52002025686 ","2","Wet","1"
"52002025689 ","1","Dry","1"
"52002025692 ","1","Dry","1"
"52002025696 ","2","Wet","1"
"52002025701 ","1","Dry","1"
"52002025787 ","1","Dry","1"
"52002025789 ","1","Dry","1"
"52002025813 ","1","Dry","1"
"52002025817 ","1","Dry","1"
"52002025827 ","1","Dry","1"
"52002025830 ","1","Dry","1"
"52002025831 ","2","Wet","1"
"52002025832 ","1","Dry","1"
"52002025834 ","1","Dry","1"
"52002025912 ","2","Wet","1"
"52002025921 ","1","Dry","1"
"52002025928 ","1","Dry","1"
"52002025947 ","2","Wet","1"
"52002025955 ","1","Dry","1"
"52002025957 ","1","Dry","1"
"52002025959 ","1","Dry","1"
"52002025960 ","1","Dry","1"
"52002026124 ","1","Dry","1"
"52002026131 ","2","Wet","1"
"52002026134 ","1","Dry","1"
"52002026140 ","2","Wet","1"
"52002026141 ","2","Wet","1"
"52002026148 ","1","Dry","1"
"52002026153 ","2","Wet","1"
"52002026154 ","1","Dry","1"
"52002026162 ","1","Dry","1"
"52002026166 ","5","Icy","1"
"52002026184 ","1","Dry","1"
"52002026187 ","9","Unknown","1"
"52002026247 ","1","Dry","1"
"52002026248 ","1","Dry","1"
"52002026284 ","1","Dry","1"
"52002026286 ","1","Dry","1"
"52002026301 ","2","Wet","1"
"52002026305 ","1","Dry","1"
"52002026307 ","2","Wet","1"
"52002026310 ","2","Wet","1"
"52002026315 ","1","Dry","1"
"52002026317 ","2","Wet","1"
"52002026324 ","2","Wet","1"
"52002026327 ","1","Dry","1"
"52002026342 ","1","Dry","1"
"52002026348 ","1","Dry","1"
"52002026352 ","2","Wet","1"
"52002026356 ","1","Dry","1"
"52002026365 ","1","Dry","1"
"52002026369 ","1","Dry","1"
"52002026372 ","2","Wet","1"
"52002026378 ","2","Wet","1"
"52002026386 ","2","Wet","1"
"52002026389 ","1","Dry","1"
"52002026471 ","2","Wet","1"
"52002026472 ","1","Dry","1"
"52002026473 ","1","Dry","1"
"52002026479 ","1","Dry","1"
"52002026485 ","2","Wet","1"
"52002026488 ","1","Dry","1"
"52002026594 ","1","Dry","1"
"52002026628 ","2","Wet","1"
"52002026648 ","1","Dry","1"
"52002026653 ","1","Dry","1"
"52002026655 ","1","Dry","1"
"52002026750 ","1","Dry","1"
"52002026753 ","1","Dry","1"
"52002026755 ","2","Wet","1"
"52002026772 ","1","Dry","1"
"52002026780 ","1","Dry","1"
"52002026783 ","1","Dry","1"
"52002026785 ","2","Wet","1"
"52002026788 ","1","Dry","1"
"52002026790 ","2","Wet","1"
"52002026791 ","1","Dry","1"
"52002026886 ","1","Dry","1"
"52002026909 ","1","Dry","1"
"52002026916 ","1","Dry","1"
"52002026919 ","1","Dry","1"
"52002026922 ","1","Dry","1"
"52002027035 ","1","Dry","1"
"52002027037 ","1","Dry","1"
"52002027039 ","1","Dry","1"
"52002027040 ","1","Dry","1"
"52002027045 ","1","Dry","1"
"52002027054 ","1","Dry","1"
"52002027055 ","1","Dry","1"
"52002027056 ","1","Dry","1"
"52002027061 ","1","Dry","1"
"52002027066 ","1","Dry","1"
"52002027116 ","1","Dry","1"
"52002027126 ","1","Dry","1"
"52002027127 ","2","Wet","1"
"52002027131 ","2","Wet","1"
"52002027135 ","1","Dry","1"
"52002027142 ","1","Dry","1"
"52002027149 ","1","Dry","1"
"52002027205 ","1","Dry","1"
"52002027271 ","2","Wet","1"
"52002027276 ","1","Dry","1"
"52002027278 ","1","Dry","1"
"52002027288 ","1","Dry","1"
"52002027294 ","2","Wet","1"
"52002027298 ","1","Dry","1"
"52002027299 ","1","Dry","1"
"52002027301 ","1","Dry","1"
"52002027306 ","1","Dry","1"
"52002027309 ","2","Wet","1"
"52002027313 ","1","Dry","1"
"52002027315 ","1","Dry","1"
"52002027316 ","1","Dry","1"
"52002027317 ","2","Wet","1"
"52002027318 ","2","Wet","1"
"52002027319 ","2","Wet","1"
"52002027421 ","2","Wet","1"
"52002027423 ","1","Dry","1"
"52002027427 ","1","Dry","1"
"52002027432 ","2","Wet","1"
"52002027434 ","2","Wet","1"
"52002027452 ","2","Wet","1"
"52002027453 ","2","Wet","1"
"52002027459 ","1","Dry","1"
"52002027460 ","2","Wet","1"
"52002027462 ","2","Wet","1"
"52002027464 ","2","Wet","1"
"52002027473 ","1","Dry","1"
"52002027475 ","2","Wet","1"
"52002027479 ","1","Dry","1"
"52002027480 ","1","Dry","1"
"52002027485 ","1","Dry","1"
"52002027494 ","3","Muddy","1"
"52002027495 ","2","Wet","1"
"52002027499 ","2","Wet","1"
"52002027558 ","9","Unknown","1"
"52002027601 ","1","Dry","1"
"52002027602 ","1","Dry","1"
"52002027611 ","1","Dry","1"
"52002027618 ","2","Wet","1"
"52002027620 ","2","Wet","1"
"52002027644 ","1","Dry","1"
"52002027651 ","1","Dry","1"
"52002027657 ","1","Dry","1"
"52002027667 ","2","Wet","1"
"52002027691 ","2","Wet","1"
"52002027702 ","1","Dry","1"
"52002027707 ","1","Dry","1"
"52002027725 ","1","Dry","1"
"52002027753 ","1","Dry","1"
"52002027768 ","1","Dry","1"
"52002027786 ","1","Dry","1"
"52002027802 ","1","Dry","1"
"52002027805 ","1","Dry","1"
"52002027807 ","1","Dry","1"
"52002027809 ","1","Dry","1"
"52002027814 ","1","Dry","1"
"52002027816 ","2","Wet","1"
"52002027820 ","1","Dry","1"
"52002027821 ","1","Dry","1"
"52002027886 ","1","Dry","1"
"52002027887 ","2","Wet","1"
"52002027890 ","1","Dry","1"
"52002027892 ","2","Wet","1"
"52002027899 ","1","Dry","1"
"52002027903 ","1","Dry","1"
"52002027905 ","1","Dry","1"
"52002027906 ","1","Dry","1"
"52002027912 ","1","Dry","1"
"52002027923 ","1","Dry","1"
"52002027924 ","1","Dry","1"
"52002027929 ","1","Dry","1"
"52002027930 ","2","Wet","1"
"52002027933 ","1","Dry","1"
"52002027934 ","1","Dry","1"
"52002027936 ","1","Dry","1"
"52002027946 ","1","Dry","1"
"52002027951 ","1","Dry","1"
"52002027956 ","2","Wet","1"
"52002027957 ","2","Wet","1"
"52002027958 ","1","Dry","1"
"52002027959 ","1","Dry","1"
"52002028042 ","9","Unknown","1"
"52002028076 ","1","Dry","1"
"52002028078 ","1","Dry","1"
"52002028080 ","1","Dry","1"
"52002028093 ","1","Dry","1"
"52002028102 ","1","Dry","1"
"52002028119 ","2","Wet","1"
"52002028119 ","3","Muddy","2"
"52002028120 ","1","Dry","1"
"52002028127 ","1","Dry","1"
"52002028198 ","1","Dry","1"
"52002028200 ","1","Dry","1"
"52002028204 ","1","Dry","1"
"52002028207 ","1","Dry","1"
"52002028227 ","1","Dry","1"
"52002028262 ","1","Dry","1"
"52002028271 ","1","Dry","1"
"52002028322 ","2","Wet","1"
"52002028323 ","1","Dry","1"
"52002028327 ","1","Dry","1"
"52002028331 ","1","Dry","1"
"52002028336 ","1","Dry","1"
"52002028409 ","1","Dry","1"
"52002028411 ","1","Dry","1"
"52002028412 ","1","Dry","1"
"52002028414 ","1","Dry","1"
"52002028415 ","1","Dry","1"
"52002028416 ","1","Dry","1"
"52002028417 ","1","Dry","1"
"52002028418 ","1","Dry","1"
"52002028450 ","1","Dry","1"
"52002028452 ","1","Dry","1"
"52002028460 ","1","Dry","1"
"52002028463 ","1","Dry","1"
"52002028471 ","1","Dry","1"
"52002028489 ","1","Dry","1"
"52002028497 ","1","Dry","1"
"52002028513 ","1","Dry","1"
"52002028515 ","1","Dry","1"
"52002028516 ","1","Dry","1"
"52002028519 ","2","Wet","1"
"52002028531 ","1","Dry","1"
"52002028533 ","1","Dry","1"
"52002028535 ","1","Dry","1"
"52002028537 ","1","Dry","1"
"52002028542 ","9","Unknown","1"
"52002028549 ","1","Dry","1"
"52002028672 ","1","Dry","1"
"52002028691 ","1","Dry","1"
"52002028693 ","1","Dry","1"
"52002028694 ","2","Wet","1"
"52002028697 ","1","Dry","1"
"52002028703 ","1","Dry","1"
"52002028706 ","1","Dry","1"
"52002028708 ","1","Dry","1"
"52002028717 ","1","Dry","1"
"52002028718 ","1","Dry","1"
"52002028720 ","1","Dry","1"
"52002028721 ","1","Dry","1"
"52002028722 ","1","Dry","1"
"52002028724 ","2","Wet","1"
"52002028830 ","1","Dry","1"
"52002028833 ","1","Dry","1"
"52002028839 ","2","Wet","1"
"52002028852 ","1","Dry","1"
"52002028853 ","1","Dry","1"
"52002028855 ","2","Wet","1"
"52002028867 ","1","Dry","1"
"52002028869 ","1","Dry","1"
"52002028874 ","1","Dry","1"
"52002028875 ","1","Dry","1"
"52002028879 ","1","Dry","1"
"52002028881 ","1","Dry","1"
"52002028893 ","1","Dry","1"
"52002028902 ","1","Dry","1"
"52002028909 ","2","Wet","1"
"52002028925 ","1","Dry","1"
"52002028928 ","2","Wet","1"
"52002029051 ","1","Dry","1"
"52002029062 ","1","Dry","1"
"52002029065 ","1","Dry","1"
"52002029066 ","1","Dry","1"
"52002029079 ","1","Dry","1"
"52002029085 ","1","Dry","1"
"52002029090 ","1","Dry","1"
"52002029095 ","1","Dry","1"
"52002029101 ","2","Wet","1"
"52002029163 ","1","Dry","1"
"52002029166 ","9","Unknown","1"
"52002029175 ","1","Dry","1"
"52002029179 ","1","Dry","1"
"52002029189 ","1","Dry","1"
"52002029193 ","1","Dry","1"
"52002029201 ","1","Dry","1"
"52002029203 ","1","Dry","1"
"52002029206 ","1","Dry","1"
"52002029209 ","1","Dry","1"
"52002029264 ","1","Dry","1"
"52002029272 ","2","Wet","1"
"52002029276 ","1","Dry","1"
"52002029279 ","1","Dry","1"
"52002029280 ","1","Dry","1"
"52002029462 ","1","Dry","1"
"52002029465 ","1","Dry","1"
"52002029467 ","1","Dry","1"
"52002029471 ","1","Dry","1"
"52002029472 ","1","Dry","1"
"52002029473 ","1","Dry","1"
"52002029475 ","1","Dry","1"
"52002029476 ","1","Dry","1"
"52002029477 ","1","Dry","1"
"52002029478 ","1","Dry","1"
"52002029479 ","1","Dry","1"
"52002029480 ","1","Dry","1"
"52002029482 ","1","Dry","1"
"52002029495 ","1","Dry","1"
"52002029696 ","1","Dry","1"
"52002029729 ","1","Dry","1"
"52002029738 ","1","Dry","1"
"52002029742 ","1","Dry","1"
"52002029745 ","1","Dry","1"
"52002029746 ","1","Dry","1"
"52002029770 ","1","Dry","1"
"52002029776 ","1","Dry","1"
"52002029782 ","1","Dry","1"
"52002029810 ","1","Dry","1"
"52002029813 ","1","Dry","1"
"52002029816 ","1","Dry","1"
"52002029824 ","2","Wet","1"
"52002029827 ","1","Dry","1"
"52002029877 ","1","Dry","1"
"52002029884 ","1","Dry","1"
"52002029899 ","1","Dry","1"
"52002029900 ","1","Dry","1"
"52002029901 ","1","Dry","1"
"52002029903 ","1","Dry","1"
"52002029905 ","1","Dry","1"
"52002029907 ","1","Dry","1"
"52002029910 ","1","Dry","1"
"52002029954 ","1","Dry","1"
"52002029972 ","1","Dry","1"
"52002029979 ","1","Dry","1"
"52002029993 ","1","Dry","1"
"52002030004 ","2","Wet","1"
"52002030009 ","1","Dry","1"
"52002030012 ","2","Wet","1"
"52002030022 ","5","Icy","1"
"52002030030 ","1","Dry","1"
"52002030036 ","1","Dry","1"
"52002030043 ","1","Dry","1"
"52002030048 ","2","Wet","1"
"52002030101 ","2","Wet","1"
"52002030116 ","1","Dry","1"
"52002030122 ","1","Dry","1"
"52002030125 ","1","Dry","1"
"52002030126 ","1","Dry","1"
"52002030127 ","1","Dry","1"
"52002030257 ","1","Dry","1"
"52002030261 ","1","Dry","1"
"52002030268 ","1","Dry","1"
"52002030269 ","1","Dry","1"
"52002030283 ","2","Wet","1"
"52002030287 ","2","Wet","1"
"52002030303 ","1","Dry","1"
"52002030312 ","1","Dry","1"
"52002030410 ","1","Dry","1"
"52002030438 ","1","Dry","1"
"52002030440 ","2","Wet","1"
"52002030442 ","1","Dry","1"
"52002030446 ","1","Dry","1"
"52002030461 ","1","Dry","1"
"52002030462 ","2","Wet","1"
"52002030466 ","2","Wet","1"
"52002030467 ","1","Dry","1"
"52002030470 ","1","Dry","1"
"52002030472 ","1","Dry","1"
"52002030473 ","1","Dry","1"
"52002030475 ","1","Dry","1"
"52002030488 ","1","Dry","1"
"52002030490 ","1","Dry","1"
"52002030493 ","2","Wet","1"
"52002030494 ","1","Dry","1"
"52002030496 ","1","Dry","1"
"52002030499 ","1","Dry","1"
"52002030504 ","1","Dry","1"
"52002030506 ","2","Wet","1"
"52002030513 ","1","Dry","1"
"52002030752 ","1","Dry","1"
"52002030755 ","1","Dry","1"
"52002030759 ","2","Wet","1"
"52002030765 ","1","Dry","1"
"52002030767 ","1","Dry","1"
"52002030773 ","1","Dry","1"
"52002030784 ","1","Dry","1"
"52002030787 ","1","Dry","1"
"52002030789 ","1","Dry","1"
"52002030790 ","1","Dry","1"
"52002030791 ","1","Dry","1"
"52002030808 ","1","Dry","1"
"52002030814 ","1","Dry","1"
"52002030816 ","1","Dry","1"
"52002030827 ","1","Dry","1"
"52002030831 ","1","Dry","1"
"52002030832 ","1","Dry","1"
"52002030834 ","1","Dry","1"
"52002030837 ","1","Dry","1"
"52002030838 ","1","Dry","1"
"52002030840 ","2","Wet","1"
"52002030841 ","1","Dry","1"
"52002030843 ","2","Wet","1"
"52002030846 ","1","Dry","1"
"52002030848 ","1","Dry","1"
"52002030851 ","1","Dry","1"
"52002030853 ","1","Dry","1"
"52002030855 ","1","Dry","1"
"52002030862 ","1","Dry","1"
"52002030864 ","1","Dry","1"
"52002030872 ","1","Dry","1"
"52002030873 ","2","Wet","1"
"52002030878 ","1","Dry","1"
"52002030879 ","1","Dry","1"
"52002031078 ","1","Dry","1"
"52002031083 ","1","Dry","1"
"52002031092 ","1","Dry","1"
"52002031095 ","1","Dry","1"
"52002031099 ","2","Wet","1"
"52002031099 ","3","Muddy","2"
"52002031101 ","1","Dry","1"
"52002031116 ","1","Dry","1"
"52002031120 ","1","Dry","1"
"52002031125 ","1","Dry","1"
"52002031146 ","1","Dry","1"
"52002031152 ","2","Wet","1"
"52002031163 ","1","Dry","1"
"52002031193 ","1","Dry","1"
"52002031199 ","1","Dry","1"
"52002031207 ","1","Dry","1"
"52002031247 ","1","Dry","1"
"52002031278 ","1","Dry","1"
"52002031280 ","1","Dry","1"
"52002031283 ","1","Dry","1"
"52002031286 ","1","Dry","1"
"52002031290 ","1","Dry","1"
"52002031292 ","2","Wet","1"
"52002031369 ","2","Wet","1"
"52002031476 ","1","Dry","1"
"52002031478 ","1","Dry","1"
"52002031491 ","1","Dry","1"
"52002031492 ","1","Dry","1"
"52002031497 ","1","Dry","1"
"52002031499 ","1","Dry","1"
"52002031500 ","1","Dry","1"
"52002031502 ","1","Dry","1"
"52002031507 ","1","Dry","1"
"52002031509 ","1","Dry","1"
"52002031512 ","1","Dry","1"
"52002031513 ","1","Dry","1"
"52002031514 ","2","Wet","1"
"52002031518 ","1","Dry","1"
"52002031523 ","2","Wet","1"
"52002031525 ","1","Dry","1"
"52002031564 ","1","Dry","1"
"52002031579 ","2","Wet","1"
"52002031584 ","1","Dry","1"
"52002031591 ","1","Dry","1"
"52002031672 ","1","Dry","1"
"52002031675 ","1","Dry","1"
"52002031682 ","2","Wet","1"
"52002031699 ","1","Dry","1"
"52002031725 ","1","Dry","1"
"52002031750 ","1","Dry","1"
"52002031779 ","1","Dry","1"
"52002031781 ","1","Dry","1"
"52002031786 ","2","Wet","1"
"52002031793 ","1","Dry","1"
"52002031796 ","2","Wet","1"
"52002031810 ","2","Wet","1"
"52002031814 ","1","Dry","1"
"52002031894 ","1","Dry","1"
"52002031949 ","1","Dry","1"
"52002032028 ","2","Wet","1"
"52002032031 ","1","Dry","1"
"52002032034 ","1","Dry","1"
"52002032035 ","1","Dry","1"
"52002032040 ","1","Dry","1"
"52002032044 ","1","Dry","1"
"52002032045 ","1","Dry","1"
"52002032046 ","1","Dry","1"
"52002032047 ","1","Dry","1"
"52002032051 ","1","Dry","1"
"52002032052 ","1","Dry","1"
"52002032053 ","1","Dry","1"
"52002032054 ","1","Dry","1"
"52002032056 ","2","Wet","1"
"52002032057 ","1","Dry","1"
"52002032058 ","1","Dry","1"
"52002032059 ","1","Dry","1"
"52002032063 ","1","Dry","1"
"52002032067 ","1","Dry","1"
"52002032068 ","2","Wet","1"
"52002032069 ","1","Dry","1"
"52002032070 ","2","Wet","1"
"52002032071 ","1","Dry","1"
"52002032110 ","2","Wet","1"
"52002032139 ","1","Dry","1"
"52002032140 ","1","Dry","1"
"52002032148 ","2","Wet","1"
"52002032149 ","2","Wet","1"
"52002032150 ","1","Dry","1"
"52002032161 ","2","Wet","1"
"52002032163 ","2","Wet","1"
"52002032168 ","1","Dry","1"
"52002032204 ","2","Wet","1"
"52002032206 ","1","Dry","1"
"52002032243 ","1","Dry","1"
"52002032246 ","1","Dry","1"
"52002032269 ","1","Dry","1"
"52002032292 ","1","Dry","1"
"52002032381 ","2","Wet","1"
"52002032385 ","1","Dry","1"
"52002032391 ","1","Dry","1"
"52002032392 ","1","Dry","1"
"52002032393 ","1","Dry","1"
"52002032395 ","2","Wet","1"
"52002032400 ","1","Dry","1"
"52002032407 ","1","Dry","1"
"52002032410 ","1","Dry","1"
"52002032414 ","1","Dry","1"
"52002032459 ","1","Dry","1"
"52002032472 ","1","Dry","1"
"52002032545 ","1","Dry","1"
